Customer_ID,Sex,Marital_Status,Age,Education,Income,Occupation,Spending_Score
DS-57318422-N,Male,Divorced,22,High School,18849,Unemployed,28
DS-95316441-N,Female,Married,37,Bachelor's,53238,Blue-Collar,52
DS-12131614-N,Male,Single,34,Some College,23819,Unemployed,40
DS-80528685-N,Female,Married,46,Master's,70755,Self-Employed,73
DS-31923300-N,Male,Married,35,Bachelor's,109254,Manager,95
DS-52507078-N,Female,Single,30,Some College,16217,Blue-Collar,29
DS-37825449-N,Female,Married,65,Some College,76889,White-Collar,35
DS-64121052-N,Female,Single,23,Some College,20527,Blue-Collar,77
DS-27524100-N,Male,Married,52,High School,83182,White-Collar,22
DS-92383533-N,Male,Married,56,Bachelor's,110122,Retired,41
DS-97095470-N,Female,Married,39,Some College,25517,White-Collar,41
DS-73327849-N,Female,Married,25,High School,67551,Manager,47
DS-66394316-N,Male,Divorced,27,High School,67522,Manager,53
DS-36427929-N,Female,Married,30,High School,59504,Unemployed,49
DS-97670610-N,Male,Married,45,Bachelor's,69079,Retired,30
DS-80381210-N,Female,Married,43,Bachelor's,85735,Retired,79
DS-32608060-N,Female,Married,49,Some College,94737,Self-Employed,43
DS-42977704-N,Male,Married,54,Some College,83199,Manager,32
DS-81489620-N,Male,Single,19,High School,38315,Blue-Collar,68
DS-94236335-N,Male,Single,18,Bachelor's,40322,Blue-Collar,85
DS-38250382-N,Male,Single,29,Some College,22906,Self-Employed,26
DS-58540561-N,Male,Married,25,Some College,30000,White-Collar,54
DS-65334174-N,Female,Married,35,Master's,96628,Manager,81
DS-43481391-N,Female,Married,48,Bachelor's,94935,White-Collar,36
DS-20337777-N,Male,Single,38,Some College,22537,Blue-Collar,25
DS-39929908-N,Male,Widowed,51,Bachelor's,81394,Manager,30
DS-23215882-N,Female,Divorced,27,Master's,37425,Blue-Collar,87
DS-23654085-N,Female,Single,32,High School,27147,White-Collar,29
DS-55609159-N,Male,Divorced,26,Some College,29272,Student,98
DS-93724382-N,Female,Married,41,Bachelor's,47329,White-Collar,45
DS-10052481-N,Female,Single,27,High School,25517,Retired,10
DS-38048945-N,Female,Divorced,46,Some College,87681,Self-Employed,99
DS-10805441-N,Female,Divorced,29,Master's,49258,Unemployed,57
DS-83269829-N,Female,Single,27,Some College,15237,Unemployed,7
DS-41788227-N,Male,Married,47,Bachelor's,96227,Manager,81
DS-35158798-N,Male,Married,28,Some College,59766,White-Collar,69
DS-45856135-N,Female,Single,33,Bachelor's,48433,White-Collar,49
DS-47373559-N,Male,Divorced,19,Some College,39958,White-Collar,80
DS-28860757-N,Male,Married,42,Master's,94860,Manager,79
DS-32409873-N,Female,Single,33,Some College,58896,White-Collar,30
DS-65830665-N,Female,Divorced,26,High School,45729,Blue-Collar,76
DS-16894294-N,Male,Married,44,Master's,104988,White-Collar,85
DS-81224375-N,Female,Single,30,Some College,26502,Student,37
DS-57962565-N,Female,Married,43,Bachelor's,115106,White-Collar,66
DS-43574378-N,Male,Divorced,56,Bachelor's,90983,Manager,29
DS-62232958-N,Female,Married,44,PhD,95967,White-Collar,66
DS-32323126-N,Female,Single,29,Bachelor's,41080,Self-Employed,69
DS-71757306-N,Female,Single,42,High School,23215,Unemployed,8
DS-50641211-N,Female,Married,56,High School,50489,Manager,24
DS-42107307-N,Female,Married,49,Some College,76437,Manager,48
DS-21391362-N,Male,Single,22,Bachelor's,20413,Student,30
DS-54940795-N,Male,Married,44,Bachelor's,94637,Self-Employed,74
DS-19248815-N,Female,Married,43,Bachelor's,59308,Self-Employed,39
DS-84959558-N,Female,Married,22,High School,28777,Blue-Collar,16
DS-60372878-N,Female,Widowed,56,Master's,85579,Manager,27
DS-50017882-N,Female,Married,40,PhD,118979,Manager,86
DS-10255904-N,Male,Married,42,PhD,92039,Retired,80
DS-35779219-N,Male,Single,44,High School,21581,Blue-Collar,11
DS-68226909-N,Male,Single,26,Some College,42948,Unemployed,87
DS-49047207-N,Male,Single,44,High School,22772,White-Collar,18
DS-68149950-N,Female,Married,44,High School,54829,Blue-Collar,57
DS-81044734-N,Female,Married,40,Some College,59473,Manager,46
DS-84026699-N,Female,Single,30,Bachelor's,65216,Self-Employed,48
DS-12545966-N,Male,Divorced,42,Bachelor's,19701,Unemployed,12
DS-67871345-N,Female,Single,29,Bachelor's,39540,White-Collar,76
DS-54715904-N,Male,Married,41,High School,92467,Retired,82
DS-52147568-N,Male,Single,43,High School,26360,Self-Employed,19
DS-27009491-N,Female,Divorced,29,Some College,36337,Self-Employed,78
DS-93038495-N,Male,Married,60,Master's,83309,Manager,50
DS-32408086-N,Male,Divorced,34,High School,23534,Blue-Collar,38
DS-73729601-N,Female,Married,62,Bachelor's,57152,Manager,45
DS-72524867-N,Female,Divorced,47,Master's,72726,White-Collar,61
DS-75078318-N,Male,Married,38,High School,50925,Blue-Collar,61
DS-75512923-N,Female,Married,42,Bachelor's,91627,Manager,76
DS-58560938-N,Female,Married,31,Bachelor's,55766,White-Collar,46
DS-72017437-N,Female,Divorced,26,Bachelor's,42760,Self-Employed,86
DS-73403823-N,Male,Married,39,Bachelor's,99036,Self-Employed,79
DS-31455034-N,Female,Widowed,55,High School,49330,Retired,18
DS-89256346-N,Female,Single,43,Bachelor's,41021,Manager,64
DS-93449564-N,Male,Married,61,PhD,86509,Self-Employed,45
DS-78505770-N,Male,Single,28,Master's,41518,White-Collar,69
DS-36814559-N,Male,Divorced,57,Master's,100238,Manager,24
DS-74303242-N,Female,Single,34,High School,35414,Student,78
DS-38694492-N,Female,Married,42,PhD,80403,White-Collar,91
DS-12850400-N,Female,Divorced,41,Some College,14285,Unemployed,16
DS-78987080-N,Male,Married,40,Master's,57189,Manager,43
DS-96001546-N,Male,Single,22,High School,20058,Student,19
DS-36394377-N,Male,Widowed,73,Bachelor's,68882,Retired,12
DS-24042729-N,Male,Single,26,High School,24008,Self-Employed,70
DS-16618197-N,Female,Married,31,Bachelor's,63986,Unemployed,52
DS-96809744-N,Male,Married,27,High School,21123,Blue-Collar,26
DS-56342695-N,Male,Single,36,Bachelor's,51081,White-Collar,41
DS-41834465-N,Male,Married,45,Master's,124646,Retired,69
DS-13770785-N,Female,Married,35,High School,15174,Self-Employed,28
DS-52341956-N,Male,Married,45,Some College,104678,Self-Employed,86
DS-84368167-N,Male,Widowed,62,Bachelor's,68563,White-Collar,16
DS-55149536-N,Male,Married,44,Bachelor's,94270,Self-Employed,82
DS-30901084-N,Female,Married,33,Bachelor's,62707,Manager,70
DS-22862835-N,Male,Single,28,Some College,52078,White-Collar,91
DS-76197237-N,Female,Widowed,53,Bachelor's,74815,Manager,42
DS-61012499-N,Female,Single,50,High School,17260,Manager,14
DS-36101383-N,Male,Divorced,32,High School,29341,White-Collar,69
DS-89925387-N,Female,Married,34,PhD,97144,White-Collar,95
DS-46758971-N,Male,Single,26,Bachelor's,31756,Self-Employed,73
DS-99815052-N,Male,Single,41,High School,21734,Unemployed,17
DS-60542311-N,Male,Married,50,Bachelor's,104776,Self-Employed,31
DS-23280273-N,Male,Divorced,47,Master's,103628,White-Collar,86
DS-31230647-N,Female,Single,43,Master's,126111,Manager,74
DS-45612750-N,Male,Married,28,Bachelor's,62508,White-Collar,58
DS-55915517-N,Male,Divorced,24,Bachelor's,25652,Self-Employed,81
DS-51334859-N,Male,Married,43,PhD,101551,Manager,85
DS-96740587-N,Female,Married,45,PhD,89049,Manager,5
DS-56261574-N,Male,Divorced,23,PhD,31185,Manager,81
DS-73910650-N,Female,Single,41,High School,19077,Blue-Collar,15
DS-47256770-N,Female,Divorced,28,Bachelor's,30182,White-Collar,100
DS-73651881-N,Male,Married,32,Some College,23850,Self-Employed,20
DS-85175338-N,Female,Single,38,Bachelor's,20844,Retired,34
DS-62537551-N,Female,Married,39,PhD,116787,White-Collar,84
DS-44714013-N,Male,Divorced,26,Bachelor's,33578,Blue-Collar,81
DS-26524743-N,Male,Divorced,19,Bachelor's,39990,Unemployed,75
DS-29704694-N,Male,Single,22,Master's,42044,Self-Employed,72
DS-30651850-N,Male,Married,33,Master's,90361,Self-Employed,75
DS-85358835-N,Male,Married,28,Some College,35426,White-Collar,45
DS-37727674-N,Female,Single,35,Master's,65000,White-Collar,85
DS-14026588-N,Male,Widowed,52,Bachelor's,74421,Self-Employed,69
DS-47904008-N,Male,Single,46,Master's,107907,Self-Employed,77
DS-57061431-N,Male,Married,31,High School,45605,Self-Employed,63
DS-94027307-N,Male,Married,55,PhD,93173,Retired,31
DS-17361920-N,Male,Divorced,43,Bachelor's,67525,Unemployed,44
DS-35987888-N,Male,Married,54,Some College,57407,Manager,26
DS-28126387-N,Female,Married,28,Bachelor's,58668,White-Collar,44
DS-27306686-N,Female,Married,42,Some College,24688,Blue-Collar,25
DS-92418395-N,Female,Divorced,40,High School,19411,Blue-Collar,21
DS-27400757-N,Male,Married,38,Bachelor's,65000,Manager,90
DS-10948981-N,Male,Single,44,Bachelor's,23482,Blue-Collar,33
DS-92543080-N,Female,Single,43,High School,24482,Manager,40
DS-66099101-N,Female,Single,36,Some College,25959,Blue-Collar,16
DS-41096355-N,Male,Married,31,High School,24704,Student,29
DS-20709494-N,Male,Widowed,47,Master's,85741,White-Collar,77
DS-55854041-N,Female,Married,26,Some College,39797,White-Collar,56
DS-78039673-N,Female,Single,30,Some College,18943,Blue-Collar,21
DS-36113551-N,Male,Single,18,Some College,44477,White-Collar,76
DS-57700418-N,Male,Single,39,Some College,26197,Self-Employed,32
DS-17086908-N,Male,Single,36,High School,42604,Blue-Collar,36
DS-56363171-N,Female,Married,52,Bachelor's,79117,Retired,26
DS-75391073-N,Female,Divorced,50,High School,91860,Self-Employed,76
DS-17591203-N,Female,Married,37,Master's,38679,White-Collar,42
DS-54189162-N,Female,Married,42,Master's,82663,Blue-Collar,90
DS-40689842-N,Female,Widowed,38,High School,21712,Blue-Collar,31
DS-58898347-N,Male,Married,41,Master's,57274,Unemployed,58
DS-63633352-N,Female,Single,22,Master's,31586,Blue-Collar,73
DS-35995682-N,Female,Married,54,Bachelor's,72594,Self-Employed,39
DS-80787615-N,Female,Married,39,Bachelor's,52635,Blue-Collar,50
DS-19229158-N,Female,Married,35,Master's,69120,Manager,45
DS-32698709-N,Female,Married,45,Some College,95776,White-Collar,12
DS-38609540-N,Female,Single,23,Bachelor's,36639,Blue-Collar,93
DS-66085905-N,Female,Married,39,Bachelor's,45199,Manager,35
DS-38043000-N,Male,Divorced,25,High School,36293,Student,69
DS-98310528-N,Female,Divorced,26,High School,18961,Blue-Collar,20
DS-47643047-N,Male,Married,30,Bachelor's,45488,White-Collar,48
DS-62663800-N,Male,Widowed,31,Bachelor's,16506,Blue-Collar,34
DS-97282592-N,Male,Single,48,Bachelor's,79762,White-Collar,82
DS-98168086-N,Female,Single,37,High School,12252,Unemployed,18
DS-35430318-N,Male,Married,46,Some College,86352,Retired,61
DS-76517167-N,Male,Divorced,46,Master's,104230,Self-Employed,74
DS-54521388-N,Female,Single,31,High School,26776,Student,21
DS-15823524-N,Female,Divorced,43,PhD,89460,Manager,83
DS-96029151-N,Male,Married,30,Bachelor's,98199,Self-Employed,82
DS-60562701-N,Male,Divorced,23,Master's,26891,White-Collar,93
DS-89387093-N,Male,Single,29,Bachelor's,33147,White-Collar,100
DS-56733484-N,Female,Widowed,24,High School,17496,Unemployed,13
DS-50728026-N,Female,Divorced,53,Bachelor's,90476,Self-Employed,30
DS-77540339-N,Male,Single,23,Some College,39873,Student,96
DS-50116565-N,Female,Single,21,PhD,35606,Blue-Collar,76
DS-46175059-N,Male,Divorced,28,High School,19882,Unemployed,9
DS-95230727-N,Female,Single,36,High School,16901,Blue-Collar,23
DS-36518066-N,Female,Single,29,Some College,18335,Student,31
DS-42093818-N,Female,Single,18,Bachelor's,45335,Student,91
DS-95456639-N,Female,Married,43,Master's,84978,Blue-Collar,89
DS-68456874-N,Female,Married,51,Master's,125091,Manager,98
DS-52092745-N,Male,Single,39,Master's,105835,Manager,79
DS-83646921-N,Male,Married,51,Some College,52118,Retired,30
DS-25256722-N,Female,Divorced,29,Some College,14312,Self-Employed,20
DS-27730936-N,Male,Widowed,53,Master's,70478,Retired,17
DS-58702352-N,Male,Divorced,18,PhD,46875,Student,80
DS-39680378-N,Male,Married,63,Some College,87467,Manager,32
DS-42925894-N,Female,Married,37,Bachelor's,44487,Blue-Collar,30
DS-54480252-N,Female,Single,25,Some College,39530,Student,73
DS-81737915-N,Female,Married,61,Some College,102121,Manager,21
DS-84758379-N,Male,Married,32,Bachelor's,59316,Blue-Collar,59
DS-95170030-N,Male,Married,58,Bachelor's,78606,Blue-Collar,16
DS-30455484-N,Female,Single,34,Bachelor's,20058,Self-Employed,21
DS-83842443-N,Female,Married,32,High School,40957,White-Collar,50
DS-47723243-N,Female,Divorced,52,Master's,77095,Self-Employed,89
DS-33358078-N,Female,Divorced,21,Bachelor's,35331,White-Collar,69
DS-32542504-N,Female,Single,32,Bachelor's,44357,Blue-Collar,51
DS-32288669-N,Male,Married,59,Bachelor's,58361,Self-Employed,24
DS-93324807-N,Female,Divorced,26,Bachelor's,38918,White-Collar,88
DS-72168734-N,Male,Single,25,Some College,28812,Unemployed,79
DS-54788416-N,Female,Married,62,High School,67275,Retired,36
DS-16758482-N,Male,Divorced,43,Bachelor's,17603,Unemployed,25
DS-95891881-N,Female,Single,34,Bachelor's,59174,White-Collar,63
DS-11755852-N,Female,Married,32,Bachelor's,46543,Self-Employed,51
DS-20845989-N,Male,Married,45,Bachelor's,87825,White-Collar,32
DS-18807912-N,Male,Married,28,PhD,71845,White-Collar,60
DS-80066990-N,Female,Married,25,Bachelor's,67445,Blue-Collar,70
DS-91827735-N,Female,Married,25,Bachelor's,73884,Manager,50
DS-59847893-N,Female,Divorced,28,High School,52688,Blue-Collar,72
DS-31478638-N,Female,Widowed,42,Some College,25230,Blue-Collar,5
DS-25994232-N,Male,Single,26,Bachelor's,36567,White-Collar,91
DS-67973824-N,Female,Widowed,22,Some College,26290,White-Collar,14
DS-55085010-N,Male,Married,32,Master's,67952,Self-Employed,69
DS-17697973-N,Male,Married,38,PhD,118005,Self-Employed,77
DS-14624879-N,Male,Single,34,Bachelor's,16065,Retired,31
DS-93205390-N,Female,Single,28,High School,45785,Manager,46
DS-75712606-N,Male,Single,36,Bachelor's,44544,Self-Employed,51
DS-58658414-N,Female,Married,45,Master's,52418,Manager,57
DS-56227702-N,Male,Single,28,Bachelor's,65921,White-Collar,46
DS-79162348-N,Male,Single,42,Some College,19924,Unemployed,28
DS-82888970-N,Male,Married,59,Bachelor's,77907,Manager,30
DS-83147034-N,Male,Married,54,Bachelor's,71369,Manager,30
DS-36129490-N,Female,Married,33,Bachelor's,97471,White-Collar,82
DS-22348442-N,Female,Single,20,Bachelor's,25320,Blue-Collar,87
DS-78464054-N,Male,Married,29,Bachelor's,64678,Blue-Collar,61
DS-90073736-N,Female,Single,28,Bachelor's,26116,Unemployed,24
DS-22577874-N,Female,Married,41,Bachelor's,16799,Retired,39
DS-40452975-N,Female,Married,59,Bachelor's,88994,Self-Employed,32
DS-96152974-N,Female,Married,66,High School,64766,White-Collar,33
DS-72639137-N,Female,Single,38,Bachelor's,27348,Blue-Collar,11
DS-11677461-N,Male,Married,40,PhD,99238,Self-Employed,80
DS-26651348-N,Female,Widowed,67,PhD,66635,White-Collar,23
DS-65168896-N,Male,Divorced,31,Some College,25969,Unemployed,19
DS-99644103-N,Female,Married,41,Some College,83826,Manager,76
DS-93842996-N,Female,Single,37,Some College,17510,Unemployed,17
DS-66468991-N,Female,Married,35,High School,51812,Manager,41
DS-34405771-N,Male,Divorced,22,Master's,35794,Student,84
DS-10458721-N,Female,Married,25,Bachelor's,49819,White-Collar,48
DS-96694055-N,Male,Married,45,Master's,108234,Manager,78
DS-86150063-N,Male,Married,39,Some College,18000,White-Collar,5
DS-28114211-N,Male,Single,22,Bachelor's,29384,Unemployed,76
DS-64055670-N,Male,Divorced,47,PhD,83406,Self-Employed,85
DS-42657094-N,Male,Married,32,Bachelor's,60667,White-Collar,45
DS-24735430-N,Male,Divorced,42,Bachelor's,21702,Blue-Collar,38
DS-13537803-N,Female,Married,36,Master's,49548,Self-Employed,70
DS-94056738-N,Male,Divorced,21,PhD,25738,Manager,94
DS-85644397-N,Male,Married,46,High School,24243,White-Collar,30
DS-81695960-N,Male,Married,49,Bachelor's,80988,White-Collar,20
DS-92869600-N,Male,Married,54,PhD,67497,White-Collar,16
DS-18708197-N,Male,Widowed,67,Some College,67061,Manager,35
DS-19693632-N,Female,Divorced,30,Some College,51705,White-Collar,68
DS-53771796-N,Female,Single,55,Some College,21478,Unemployed,25
DS-85638364-N,Female,Single,39,High School,31283,Unemployed,17
DS-56644955-N,Female,Single,27,Bachelor's,16920,Unemployed,9
DS-65991030-N,Male,Married,56,Bachelor's,75388,White-Collar,25
DS-26330916-N,Male,Married,49,Master's,78934,Manager,87
DS-61278153-N,Male,Single,51,Bachelor's,87667,Manager,73
DS-17515848-N,Male,Married,35,Bachelor's,47657,Manager,50
DS-30823745-N,Female,Single,35,High School,20451,White-Collar,32
DS-86784874-N,Female,Single,26,Bachelor's,22631,Self-Employed,13
DS-56191807-N,Male,Married,43,Master's,97857,Retired,87
DS-74936169-N,Female,Married,66,Some College,105854,Manager,25
DS-22971991-N,Female,Divorced,28,Master's,51528,Blue-Collar,59
DS-90966548-N,Female,Single,28,Some College,28354,Student,100
DS-94657806-N,Male,Single,30,High School,23663,White-Collar,30
DS-41531002-N,Male,Divorced,31,Some College,38316,Student,66
DS-54356290-N,Male,Single,21,Bachelor's,43323,Student,92
DS-71251987-N,Male,Married,27,Bachelor's,55478,White-Collar,46
DS-46931572-N,Male,Single,37,Master's,68994,White-Collar,45
DS-17905547-N,Male,Married,35,PhD,63438,Manager,55
DS-43896580-N,Female,Single,37,Bachelor's,16214,Unemployed,10
DS-28078562-N,Female,Married,52,Bachelor's,80682,Retired,34
DS-70384061-N,Female,Married,39,High School,19848,White-Collar,8
DS-78928677-N,Female,Single,31,High School,32987,Self-Employed,32
DS-17737099-N,Female,Married,45,High School,78549,Manager,19
DS-59478497-N,Male,Single,20,PhD,25113,Blue-Collar,92
DS-45880641-N,Female,Single,24,Some College,35765,White-Collar,85
DS-39894991-N,Female,Single,37,Bachelor's,58268,Self-Employed,38
DS-76108186-N,Male,Married,43,PhD,87625,Blue-Collar,88
DS-16966981-N,Female,Divorced,32,Bachelor's,40025,Self-Employed,65
DS-92116256-N,Male,Married,40,Bachelor's,88561,Self-Employed,86
DS-71421682-N,Male,Single,29,High School,41003,Blue-Collar,76
DS-39459633-N,Male,Single,30,High School,23645,Blue-Collar,33
DS-23664138-N,Male,Single,46,Master's,78624,Self-Employed,78
DS-19050041-N,Male,Married,52,Master's,67570,Manager,18
DS-53012514-N,Male,Married,37,Some College,55007,Self-Employed,58
DS-39578669-N,Female,Married,41,Bachelor's,126495,White-Collar,80
DS-76450973-N,Female,Single,29,Master's,59573,Manager,70
DS-75698392-N,Male,Married,49,PhD,85853,Self-Employed,80
DS-52773226-N,Male,Married,25,Master's,75421,White-Collar,53
DS-92418109-N,Male,Married,32,Master's,98806,White-Collar,85
DS-26476885-N,Male,Widowed,36,Bachelor's,104575,Blue-Collar,79
DS-83460667-N,Male,Married,33,Bachelor's,70154,White-Collar,55
DS-60225707-N,Male,Widowed,31,Bachelor's,21684,White-Collar,25
DS-48176568-N,Female,Single,35,Some College,104994,Manager,85
DS-54708365-N,Female,Widowed,41,PhD,116341,White-Collar,89
DS-52933211-N,Female,Widowed,64,Bachelor's,61414,Blue-Collar,31
DS-34296300-N,Female,Divorced,24,Bachelor's,23405,Unemployed,5
DS-90994784-N,Female,Single,47,PhD,113541,Manager,82
DS-78184800-N,Female,Divorced,33,Some College,25133,Blue-Collar,22
DS-56409064-N,Male,Married,50,Bachelor's,71899,Self-Employed,40
DS-66560496-N,Male,Married,51,High School,77791,Manager,28
DS-73355189-N,Male,Married,30,Bachelor's,42851,White-Collar,30
DS-74836293-N,Male,Married,42,Some College,58929,Manager,67
DS-70937606-N,Male,Divorced,43,High School,26307,Blue-Collar,24
DS-57502789-N,Female,Married,35,Some College,54132,Self-Employed,64
DS-50785201-N,Female,Married,45,Bachelor's,92828,Retired,9
DS-76504448-N,Male,Single,27,High School,17815,Self-Employed,20
DS-24507704-N,Male,Married,40,Some College,103017,Manager,89
DS-84390788-N,Female,Single,25,Some College,59469,White-Collar,45
DS-64152494-N,Male,Single,26,Bachelor's,54241,Manager,35
DS-36924171-N,Female,Married,63,Some College,96207,Blue-Collar,32
DS-19840179-N,Male,Married,47,Master's,90645,White-Collar,84
DS-85213141-N,Male,Divorced,28,Bachelor's,31429,Blue-Collar,75
DS-47908865-N,Female,Single,22,Master's,43868,Student,70
DS-82067645-N,Female,Divorced,30,Master's,59793,White-Collar,30
DS-26005491-N,Male,Widowed,52,Some College,68510,Manager,19
DS-28701030-N,Male,Single,41,Some College,22399,Self-Employed,32
DS-92981168-N,Female,Single,23,Bachelor's,32892,Student,63
DS-19168818-N,Male,Married,29,PhD,51134,Self-Employed,45
DS-83881278-N,Male,Single,22,Some College,21916,Self-Employed,21
DS-79045094-N,Female,Divorced,38,Bachelor's,110449,Self-Employed,79
DS-31653591-N,Male,Divorced,20,Bachelor's,41106,White-Collar,79
DS-89670087-N,Female,Single,22,Bachelor's,37318,Blue-Collar,87
DS-99806884-N,Female,Divorced,25,PhD,36567,Self-Employed,70
DS-13024703-N,Female,Single,22,Some College,24401,Blue-Collar,12
DS-26440737-N,Male,Single,35,Bachelor's,27351,White-Collar,33
